Linux 6.8.0-137-generic (dellr470) 	09/03/2026 	_x86_64_	(128 CPU)

12:02:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:02:57 PM   13   96.00    0.00    3.60    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   14   96.19    0.00    3.21    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:02:57 PM   15  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   16   96.80    0.00    2.80    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   17  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   18   97.39    0.00    2.20    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   19   89.56    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   10.24
12:02:57 PM   20   96.21    0.00    2.99    0.00    0.00    0.60    0.00    0.00    0.00    0.20
12:02:57 PM   21  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   22   96.81    0.00    2.59    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:02:57 PM   23   99.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.40
12:02:57 PM   24   97.60    0.00    2.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   25   88.91    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   10.89
12:02:57 PM   26   96.81    0.00    2.79    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   27   97.00    0.00    2.60    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   28   96.20    0.00    3.40    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   29   96.80    0.00    2.60    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:02:57 PM   30   97.40    0.00    2.20    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   31   95.80    0.00    3.80    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   32  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   33  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   34  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   35   99.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.20
12:02:57 PM   36   80.56    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   18.64
12:02:57 PM   37  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   38  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   39  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   40  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   41  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   42  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   43  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   44   95.18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.82
12:02:57 PM   45   99.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.20
12:02:57 PM   46  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   47  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   48  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   49   99.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
12:02:57 PM   50  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   51  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   52   93.20    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00    6.20
12:02:57 PM   53  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   54   87.37    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   12.02
12:02:57 PM   55  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   56  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   57  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   58  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   59  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   60  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   61  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   62   94.00    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00    5.60
12:02:57 PM   63  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:02:57 PM   64   96.80    0.00    2.80    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   65    3.25    0.00    3.25    0.00    0.00    0.81    0.00    0.00    0.00   92.70
12:02:57 PM   66   97.60    0.00    2.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   67    5.26    0.00    4.05    0.20    0.00    1.01    0.00    0.00    0.00   89.47
12:02:57 PM   68   96.60    0.00    3.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   69   64.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   34.80
12:02:57 PM   70   96.81    0.00    2.79    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   71    3.04    0.00    2.23    0.00    0.00    0.41    0.00    0.00    0.00   94.32
12:02:57 PM   72   96.39    0.00    3.21    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   73    4.65    0.00    2.42    0.00    0.00    0.81    0.00    0.00    0.00   92.12
12:02:57 PM   74   96.39    0.00    3.21    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   75   80.12    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   19.48
12:02:57 PM   76   96.40    0.00    3.00    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:02:57 PM   77   95.80    0.00    3.80    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   78   96.80    0.00    2.60    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:02:57 PM   79    4.23    0.00    3.02    0.00    0.00    0.60    0.00    0.00    0.00   92.14
12:02:57 PM   80   96.59    0.00    3.01    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   81    3.23    0.00    1.81    0.00    0.00    0.40    0.00    0.00    0.00   94.56
12:02:57 PM   82   97.01    0.00    2.40    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:02:57 PM   83   81.44    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   18.16
12:02:57 PM   84   95.60    0.00    3.80    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:02:57 PM   85    3.43    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   94.95
12:02:57 PM   86   98.00    0.00    1.80    0.00    0.00    0.20    0.00    0.00    0.00    0.00
12:02:57 PM   87    3.23    0.00    2.42    0.00    0.00    0.60    0.00    0.00    0.00   93.75
12:02:57 PM   88   97.40    0.00    2.00    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:02:57 PM   89   80.76    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   18.84
12:02:57 PM   90   96.21    0.00    3.19    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:02:57 PM   91   97.40    0.00    2.20    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   92   96.79    0.00    3.01    0.00    0.00    0.20    0.00    0.00    0.00    0.00
12:02:57 PM   93   95.39    0.00    4.01    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:02:57 PM   94   97.00    0.00    2.80    0.00    0.00    0.20    0.00    0.00    0.00    0.00
12:02:57 PM   95   97.21    0.00    2.40    0.00    0.00    0.40    0.00    0.00    0.00    0.00
12:02:57 PM   96    4.41    0.00    2.20    0.00    0.00    0.40    0.00    0.00    0.00   92.99
12:02:57 PM   97    3.61    0.00    2.00    0.00    0.00    0.60    0.00    0.00    0.00   93.79
12:02:57 PM   98    4.44    0.00    3.02    0.00    0.00    1.01    0.00    0.00    0.00   91.53
12:02:57 PM   99    4.85    0.00    2.42    0.00    0.00    0.81    0.00    0.00    0.00   91.92
12:02:57 PM  100    5.44    0.00    4.64    0.00    0.00    0.60    0.00    0.00    0.00   89.31
12:02:57 PM  101    2.81    0.00    2.21    0.00    0.00    1.00    0.00    0.00    0.00   93.98
12:02:57 PM  102    3.43    0.00    2.42    0.00    0.00    0.61    0.00    0.00    0.00   93.54
12:02:57 PM  103    4.04    0.00    1.62    0.00    0.00    0.61    0.00    0.00    0.00   93.74
12:02:57 PM  104    3.43    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   94.96
12:02:57 PM  105    4.25    0.00    2.63    0.00    0.00    0.61    0.00    0.00    0.00   92.51
12:02:57 PM  106    3.83    0.00    2.02    0.00    0.00    0.60    0.00    0.00    0.00   93.55
12:02:57 PM  107    4.84    0.00    2.82    0.00    0.00    0.60    0.00    0.00    0.00   91.73
12:02:57 PM  108    5.01    0.00    3.41    0.00    0.00    0.60    0.00    0.00    0.00   90.98
12:02:57 PM  109    4.02    0.00    2.81    0.20    0.00    0.60    0.00    0.00    0.00   92.37
12:02:57 PM  110    1.82    0.00    1.21    0.00    0.00    0.61    0.00    0.00    0.00   96.36
12:02:57 PM  111    2.81    0.00    1.80    0.20    0.00    0.20    0.00    0.00    0.00   94.99
12:02:57 PM  112    1.80    0.00    1.40    0.00    0.00    0.20    0.00    0.00    0.00   96.59
12:02:57 PM  113    2.81    0.00    2.00    0.00    0.00    0.40    0.00    0.00    0.00   94.79
12:02:57 PM  114    2.41    0.00    1.01    0.20    0.00    0.40    0.00    0.00    0.00   95.98
12:02:57 PM  115    3.02    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   95.17
12:02:57 PM  116    3.64    0.00    2.83    0.00    0.00    0.40    0.00    0.00    0.00   93.12
12:02:57 PM  117    3.23    0.00    2.22    0.00    0.00    0.60    0.00    0.00    0.00   93.95
12:02:57 PM  118    5.63    0.00    3.22    0.00    0.00    0.80    0.00    0.00    0.00   90.34
12:02:57 PM  119    3.02    0.00    2.02    0.20    0.00    0.40    0.00    0.00    0.00   94.35
12:02:57 PM  120    4.02    0.00    2.62    0.00    0.00    0.60    0.00    0.00    0.00   92.76
12:02:57 PM  121    3.42    0.00    1.61    0.00    0.00    0.60    0.00    0.00    0.00   94.37
12:02:57 PM  122    3.21    0.00    1.61    0.00    0.00    0.60    0.00    0.00    0.00   94.58
12:02:57 PM  123    3.01    0.00    2.21    0.00    0.00    0.80    0.00    0.00    0.00   93.98
12:02:57 PM  124    4.03    0.00    2.22    0.00    0.00    0.40    0.00    0.00    0.00   93.35
12:02:57 PM  125    2.64    0.00    1.63    0.00    0.00    0.41    0.00    0.00    0.00   95.33
12:02:57 PM  126    4.43    0.00    3.22    0.00    0.00    0.60    0.00    0.00    0.00   91.75
12:02:57 PM  127    5.22    0.00    3.21    0.00    0.00    0.60    0.00    0.00    0.00   90.96

12:02:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:03:02 PM  all   67.61    0.00    1.64    0.02    0.00    0.37    0.00    0.00    0.00   30.36
12:03:02 PM    0   96.40    0.00    3.00    0.00    0.00    0.40    0.00    0.00    0.00    0.20
12:03:02 PM    1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:03:02 PM    2   96.19    0.00    3.21    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:03:02 PM    3  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:03:02 PM    4   96.00    0.00    3.40    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:03:02 PM    5   86.06    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   13.74
12:03:02 PM    6   96.40    0.00    3.00    0.00    0.00    0.60    0.00    0.00    0.00    0.00
12:03:02 PM    7  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:03:02 PM    8   97.60    0.00    2.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00
